x : y : Z 
7.949951, -0.15322876, 5.8598022
7.961914, -0.16160583, 5.846634
7.933182, -0.16160583, 5.846634
7.9236145, -0.18914795, 5.8837433
7.9643097, -0.14485168, 5.8298798
7.9750824, -0.13526917, 5.8454437
7.981064, -0.15441895, 5.8957214
7.937973, -0.14006042, 5.8526306
7.94635, -0.13647461, 5.8298798
7.9427643, -0.15322876, 5.8645935
7.934387, -0.13526917, 5.8681946
7.976288, -0.14364624, 5.8442535
7.9080505, -0.1304779, 5.8885345
7.929596, -0.14724731, 5.857422
7.921219, -0.15681458, 5.8370667
7.92601, -0.15322876, 5.851425
7.969101, -0.1484375, 5.881363
7.965515, -0.15083313, 5.877762
7.965515, -0.17477417, 5.88974
7.9439545, -0.15083313, 5.8837433
7.970291, -0.16879272, 5.8370667
7.977478, -0.16281128, 5.8550262
7.9643097, -0.15802002, 5.881363
7.9667053, -0.14245605, 5.875366
7.949951, -0.13647461, 5.882553
7.970291, -0.16400146, 5.8945312
7.965515, -0.16281128, 5.8957214
7.9391785, -0.15681458, 5.8873444
7.9595184, -0.13647461, 5.858612
7.9403687, -0.16041565, 5.8717804
7.9355774, -0.18196106, 5.8885345
7.9547424, -0.15203857, 5.8789673
7.928406, -0.12928772, 5.8969116
7.937973, -0.1484375, 5.8969116
7.9319916, -0.16281128, 5.8598022
7.9427643, -0.123306274, 5.8550262
7.928406, -0.14125061, 5.8837433
7.949951, -0.14485168, 5.8945312
7.928406, -0.15322876, 5.865799
7.9272003, -0.14006042, 5.8969116
7.9044495, -0.14485168, 5.8610077
7.9583282, -0.14964294, 5.8478394
7.973892, -0.15681458, 5.8681946
7.9236145, -0.1376648, 5.853821
7.921219, -0.15203857, 5.8298798
7.9487457, -0.14485168, 5.8490295
7.92601, -0.14006042, 5.875366
7.9236145, -0.16281128, 5.866989
7.941574, -0.14724731, 5.8945312
7.9487457, -0.14604187, 5.862198
7.934387, -0.17118835, 5.850235
7.949951, -0.17477417, 5.862198
7.9116364, -0.1257019, 5.881363
7.9248047, -0.15681458, 5.8083344
7.9559326, -0.18554688, 5.8370667
7.9164276, -0.15203857, 5.877762
7.9475555, -0.13887024, 5.857422
7.9547424, -0.17358398, 5.8610077
7.9355774, -0.1257019, 5.881363
7.9427643, -0.14964294, 5.8442535
7.94635, -0.15562439, 5.8406525
7.9583282, -0.14125061, 5.869385
7.9547424, -0.13526917, 5.8550262
7.930786, -0.15203857, 5.8957214
7.9391785, -0.12928772, 5.901703
7.9559326, -0.1304779, 5.8993073
7.9475555, -0.15203857, 5.865799
7.957123, -0.14485168, 5.857422
7.957123, -0.14245605, 5.8849487
7.9547424, -0.16041565, 5.862198
7.94516, -0.15441895, 5.8334656
7.9870605, -0.13887024, 5.857422
7.9487457, -0.15562439, 5.8550262
7.92601, -0.15322876, 5.8717804
7.9248047, -0.1663971, 5.8801575
7.9475555, -0.16998291, 5.8837433
7.9487457, -0.15562439, 5.9040985
7.9236145, -0.13887024, 5.906494
7.9164276, -0.15083313, 5.8717804
7.965515, -0.16160583, 5.8969116
7.9475555, -0.15441895, 5.906494
7.961914, -0.16281128, 5.875366
7.941574, -0.16041565, 5.8598022
7.9547424, -0.16281128, 5.8562164
7.936783, -0.1663971, 5.8286896
7.9391785, -0.15802002, 5.8478394
7.94635, -0.15083313, 5.8394623
7.9355774, -0.13526917, 5.8155212
7.953537, -0.16160583, 5.8322754
7.934387, -0.16520691, 5.8394623
7.930786, -0.14964294, 5.8645935
7.936783, -0.14724731, 5.869385
7.921219, -0.15203857, 5.8645935
7.906845, -0.15203857, 5.870575
7.9583282, -0.15083313, 5.874176
7.961914, -0.15441895, 5.9280396
7.934387, -0.1592102, 5.8993073
7.9248047, -0.15441895, 5.874176
7.9475555, -0.14006042, 5.9112854
7.9487457, -0.15083313, 5.870575
7.917618, -0.1257019, 5.8885345
7.941574, -0.13287354, 5.886139
7.9319916, -0.15681458, 5.8945312
7.930786, -0.14724731, 5.8610077
7.917618, -0.16160583, 5.901703
7.9152374, -0.16160583, 5.8610077
7.9008636, -0.17358398, 5.877762
7.936783, -0.15681458, 5.881363
7.9439545, -0.18435669, 5.8550262
7.933182, -0.14125061, 5.8717804
7.9439545, -0.15083313, 5.8969116
7.969101, -0.15203857, 5.866989
7.910446, -0.1376648, 5.846634
7.922409, -0.1376648, 5.9112854
7.949951, -0.16160583, 5.875366
7.9152374, -0.1663971, 5.8490295
7.94635, -0.1484375, 5.914871
7.928406, -0.1484375, 5.8945312
7.9032593, -0.18075562, 5.8610077
7.92601, -0.16520691, 5.8945312
7.9188232, -0.16041565, 5.905304
7.9475555, -0.16879272, 5.853821
7.917618, -0.16758728, 5.851425
7.92601, -0.16758728, 5.875366
7.9643097, -0.14485168, 5.893326
7.9547424, -0.14364624, 5.857422
7.917618, -0.12928772, 5.8789673
7.914032, -0.14964294, 5.8478394
7.8936768, -0.14724731, 5.881363
7.9511414, -0.12210083, 5.8598022
7.941574, -0.14724731, 5.869385
7.9116364, -0.15322876, 5.8789673
7.937973, -0.16041565, 5.8969116
7.967911, -0.13168335, 5.917267
7.9643097, -0.14724731, 5.949585
7.8852997, -0.14485168, 5.91008
7.92601, -0.104141235, 5.920868
7.9116364, -0.14125061, 5.90889
7.8889008, -0.16879272, 5.906494
7.9032593, -0.1484375, 5.914871
7.921219, -0.14485168, 5.898117
7.9008636, -0.16520691, 5.8849487
7.9547424, -0.16160583, 5.8717804
7.9164276, -0.16281128, 5.905304
7.9092407, -0.13647461, 5.881363
7.9319916, -0.111328125, 5.9076996
7.917618, -0.1376648, 5.8873444
7.9511414, -0.17118835, 5.88974
7.9164276, -0.13887024, 5.869385
7.9200134, -0.13168335, 5.8885345
7.9248047, -0.123306274, 5.945999
7.9116364, -0.14364624, 5.945999
7.9248047, -0.14125061, 5.913681
7.890091, -0.13287354, 5.9268494
7.881714, -0.13407898, 5.9040985
7.9092407, -0.14245605, 5.9160767
7.9152374, -0.14964294, 5.9388123
7.9044495, -0.1484375, 5.941208
7.8996735, -0.1484375, 5.91008
7.917618, -0.14724731, 5.8993073
7.922409, -0.17118835, 5.9029083
7.930786, -0.16879272, 5.9184723
7.9092407, -0.16041565, 5.932831
7.912842, -0.13526917, 5.91008
7.9044495, -0.15802002, 5.877762
7.914032, -0.15322876, 5.9579773
7.897278, -0.15441895, 5.9472046
7.9164276, -0.1376648, 5.9268494
7.929596, -0.15562439, 5.9472046
7.9427643, -0.16520691, 5.9424133
7.9164276, -0.16998291, 5.9675446
7.8960724, -0.15441895, 5.9902954
7.92601, -0.16758728, 5.9519806
7.921219, -0.16041565, 5.941208
7.9487457, -0.14964294, 5.9280396
7.9164276, -0.13168335, 5.929245
7.9236145, -0.13647461, 5.917267
7.9319916, -0.14964294, 5.9232483
7.934387, -0.14485168, 5.8957214
7.922409, -0.16160583, 5.91008
7.9152374, -0.14604187, 5.8945312
7.8936768, -0.12449646, 5.858612
7.8936768, -0.12808228, 5.851425
7.936783, -0.15322876, 5.8645935
7.94516, -0.1484375, 5.841858
7.9080505, -0.16400146, 5.8645935
7.8936768, -0.14006042, 5.9340363
7.914032, -0.14125061, 5.8837433
7.9319916, -0.18435669, 5.8370667
7.9559326, -0.16520691, 5.8681946
7.937973, -0.16041565, 5.91008
7.9272003, -0.1592102, 5.8717804
7.94635, -0.13647461, 5.8562164
7.9116364, -0.15203857, 5.8322754
7.9355774, -0.16520691, 5.817917
7.969101, -0.12808228, 5.835861
7.94516, -0.14364624, 5.796356
7.934387, -0.14245605, 5.850235
7.9236145, -0.1376648, 5.835861
7.929596, -0.16758728, 5.8478394
7.9487457, -0.14604187, 5.8478394
7.967911, -0.1484375, 5.8645935
7.9643097, -0.13287354, 5.8562164
7.969101, -0.1376648, 5.881363
7.9583282, -0.15681458, 5.8610077
7.965515, -0.1663971, 5.835861
7.936783, -0.13526917, 5.826294
7.936783, -0.1484375, 5.8131256
7.9391785, -0.14245605, 5.8215027
7.917618, -0.18435669, 5.8406525
7.937973, -0.1663971, 5.8059387
7.928406, -0.16041565, 5.841858
7.94516, -0.15203857, 5.853821
7.905655, -0.14245605, 5.857422
7.922409, -0.13647461, 5.870575
7.94516, -0.15802002, 5.8969116
7.94635, -0.1592102, 5.8765717
7.936783, -0.13168335, 5.874176
7.930786, -0.14364624, 5.89093
7.905655, -0.14364624, 5.913681
7.9032593, -0.13407898, 5.932831
7.9080505, -0.13168335, 5.8969116
7.949951, -0.14604187, 5.920868
7.9188232, -0.13887024, 5.920868
7.921219, -0.14485168, 5.8885345
7.94516, -0.14485168, 5.901703
7.9080505, -0.120910645, 5.9005127
7.9272003, -0.15203857, 5.9160767
7.8996735, -0.17477417, 5.901703
7.8876953, -0.16281128, 5.913681
7.8960724, -0.1304779, 5.917267
7.922409, -0.14006042, 5.917267
7.912842, -0.118515015, 5.929245
7.9116364, -0.1197052, 5.9352264
7.898468, -0.14724731, 5.893326
7.905655, -0.1376648, 5.9364166
7.905655, -0.12808228, 5.9388123
7.8996735, -0.14964294, 5.96875
7.9248047, -0.15322876, 5.930435
7.9200134, -0.15562439, 5.898117
7.9032593, -0.1257019, 5.9555817
7.9092407, -0.13407898, 5.9472046
7.9439545, -0.15441895, 5.945999
7.9248047, -0.15441895, 5.937622
7.912842, -0.15203857, 5.949585
7.8924866, -0.1663971, 5.956772
7.8852997, -0.14964294, 5.91008
7.906845, -0.15203857, 5.9400177
7.9164276, -0.15083313, 5.944809
7.9319916, -0.12689209, 5.9029083
7.882904, -0.14724731, 5.9400177
7.9236145, -0.14604187, 5.901703
7.910446, -0.16160583, 5.9124756
7.930786, -0.15203857, 5.9112854
7.9032593, -0.1376648, 5.9352264
7.9008636, -0.15681458, 5.9268494
7.8852997, -0.14245605, 5.9184723
7.898468, -0.13887024, 5.917267
7.9272003, -0.15083313, 5.954376
7.878128, -0.118515015, 5.965149
7.912842, -0.12449646, 5.9783173
7.94516, -0.13526917, 5.9627533
7.912842, -0.16041565, 5.972336
7.928406, -0.13407898, 5.9747314
7.9116364, -0.14364624, 5.9914856
7.922409, -0.16160583, 5.965149
7.9152374, -0.14125061, 5.941208
7.9152374, -0.12210083, 5.9029083
7.9008636, -0.15441895, 5.9244537
7.9008636, -0.14364624, 5.920868
7.9439545, -0.14364624, 5.8993073
7.934387, -0.14364624, 5.8849487
7.9439545, -0.1304779, 5.925644
7.933182, -0.16520691, 5.91008
7.9319916, -0.15681458, 5.9364166
7.917618, -0.11253357, 5.917267
7.9092407, -0.106536865, 5.956772
7.906845, -0.12808228, 5.96994
7.914032, -0.15802002, 5.9603577
7.9152374, -0.14724731, 5.949585
7.912842, -0.13887024, 5.9759216
7.9008636, -0.14364624, 5.977127
7.9044495, -0.14364624, 5.96994
7.897278, -0.15441895, 5.905304
7.9200134, -0.12808228, 5.9029083
7.9272003, -0.13647461, 5.9112854
7.9272003, -0.16998291, 5.90889
7.928406, -0.15441895, 5.932831
7.9403687, -0.14364624, 5.858612
7.9092407, -0.15203857, 5.9112854
7.897278, -0.13287354, 5.9029083
7.952347, -0.1304779, 5.8765717
7.936783, -0.17597961, 5.8957214
7.9248047, -0.14485168, 5.8957214
7.949951, -0.1304779, 5.8526306
7.921219, -0.14724731, 5.814316
7.9403687, -0.15203857, 5.826294
7.910446, -0.1484375, 5.8215027
7.92601, -0.11730957, 5.803543
7.929596, -0.1304779, 5.850235
7.9116364, -0.1376648, 5.8011475
7.9044495, -0.13647461, 5.8167114
7.9152374, -0.14245605, 5.862198
7.92601, -0.15083313, 5.8478394
7.928406, -0.14485168, 5.8634033
7.9248047, -0.1257019, 5.853821
7.934387, -0.14964294, 5.843048
7.953537, -0.1592102, 5.858612
7.9714966, -0.14724731, 5.8849487
7.952347, -0.16041565, 5.877762
7.9559326, -0.13407898, 5.8562164
7.941574, -0.13647461, 5.8598022
7.9236145, -0.14006042, 5.8610077
7.94635, -0.1484375, 5.8550262
7.961914, -0.12210083, 5.851425
7.9355774, -0.1149292, 5.870575
7.929596, -0.1197052, 5.843048
7.9439545, -0.15441895, 5.9112854
7.952347, -0.14364624, 5.893326
7.9403687, -0.13647461, 5.901703
7.9164276, -0.14485168, 5.8562164
7.94516, -0.16160583, 5.89093
7.9272003, -0.14245605, 5.8957214
7.9355774, -0.13287354, 5.857422
7.9475555, -0.14964294, 5.862198
7.922409, -0.106536865, 5.851425
7.930786, -0.12689209, 5.8298798
7.921219, -0.1484375, 5.881363
7.910446, -0.14006042, 5.90889
7.928406, -0.14964294, 5.9364166
7.921219, -0.14006042, 5.9316406
7.882904, -0.15562439, 5.9244537
7.9511414, -0.1484375, 5.9436035
7.9487457, -0.13287354, 5.945999
7.905655, -0.12449646, 5.90889
7.8936768, -0.14485168, 5.9029083
7.905655, -0.15802002, 5.905304
7.9583282, -0.123306274, 5.913681
7.928406, -0.1376648, 5.91008
7.9032593, -0.123306274, 5.906494
7.912842, -0.123306274, 5.9591675
7.9200134, -0.113723755, 5.954376
7.879318, -0.13407898, 5.972336
7.8960724, -0.1376648, 5.9591675
7.878128, -0.1197052, 5.9902954
7.8805084, -0.13287354, 6.0034637
7.882904, -0.1149292, 6.0549316
7.9044495, -0.13526917, 6.0657043
7.86734, -0.1376648, 6.080078
7.858963, -0.13647461, 6.114792
7.8924866, -0.14604187, 6.076477
7.914032, -0.13287354, 6.0142365
7.9152374, -0.118515015, 6.0214233
7.878128, -0.13168335, 5.984314
7.905655, -0.1304779, 5.9675446
7.934387, -0.120910645, 5.9352264
7.9403687, -0.1484375, 5.9280396
7.8996735, -0.12210083, 5.9352264
7.897278, -0.13887024, 5.9340363
7.9487457, -0.13287354, 5.9160767
7.9248047, -0.13407898, 5.9244537
7.890091, -0.12689209, 5.9579773
7.930786, -0.14245605, 5.9603577
7.94516, -0.13287354, 5.9436035
7.94635, -0.111328125, 5.9759216
7.9391785, -0.13647461, 5.9879
7.9236145, -0.12808228, 5.9424133
7.933182, -0.1376648, 5.9783173
7.933182, -0.120910645, 5.992691
7.9559326, -0.11253357, 5.956772
7.965515, -0.13407898, 5.9507904
7.929596, -0.16998291, 5.886139
7.9475555, -0.16281128, 5.862198
7.973892, -0.16758728, 5.8550262
7.991852, -0.14485168, 5.8059387
7.976288, -0.14125061, 5.7736206
7.9786835, -0.15562439, 5.747284
7.9870605, -0.20350647, 5.723343
7.9798737, -0.17837524, 5.700592
8.001419, -0.16400146, 5.6742554
8.037338, -0.1592102, 5.6479187
8.016983, -0.20829773, 5.625183
7.9954376, -0.15562439, 5.6323547
8.016983, -0.15562439, 5.6072235
8.050507, -0.18196106, 5.590454
8.036133, -0.17837524, 5.561737
8.032547, -0.15083313, 5.5641174
8.032547, -0.17358398, 5.577286
8.066071, -0.17837524, 5.5880737
8.049301, -0.17358398, 5.5737
8.063675, -0.16879272, 5.582077
8.060074, -0.15681458, 5.6144104
8.068466, -0.18075562, 5.625183
8.051697, -0.15802002, 5.6323547
8.032547, -0.15681458, 5.645523
8.064865, -0.16400146, 5.688629
8.073242, -0.16520691, 5.683838
8.048111, -0.16758728, 5.6862335
8.054092, -0.17477417, 5.6898193
8.021774, -0.13887024, 5.73172
8.037338, -0.15681458, 5.7652435
8.04332, -0.1484375, 5.7209473
8.060074, -0.1484375, 5.7532654
8.026566, -0.14964294, 5.759247
8.02536, -0.13887024, 5.708969
8.039734, -0.1376648, 5.7029877
8.020569, -0.1304779, 5.699402
8.012192, -0.15441895, 5.6981964
8.0074005, -0.14245605, 5.7053833
8.034943, -0.15083313, 5.723343
8.051697, -0.16758728, 5.7113647
8.048111, -0.17237854, 5.748474
8.038528, -0.15203857, 5.764038
8.036133, -0.15322876, 5.783188
8.036133, -0.1592102, 5.762848
8.038528, -0.15203857, 5.7700195
8.027756, -0.1484375, 5.772415
8.013397, -0.1771698, 5.7448883
8.032547, -0.14604187, 5.7616425
8.032547, -0.14364624, 5.707779
8.045715, -0.1663971, 5.7377014
8.04332, -0.16281128, 5.7269287
8.014587, -0.14724731, 5.7257385
8.013397, -0.15562439, 5.73172
8.075638, -0.17118835, 5.7341156
8.039734, -0.15562439, 5.738907
8.0421295, -0.16879272, 5.759247
8.018188, -0.17597961, 5.7604523
8.0074005, -0.17237854, 5.723343
8.020569, -0.19992065, 5.736511
8.009796, -0.18914795, 5.756851
8.031357, -0.18315125, 5.7855835
8.051697, -0.18196106, 5.8011475
8.030151, -0.18315125, 5.802353
8.019379, -0.19752502, 5.7580566
8.001419, -0.18315125, 5.7927704
8.04332, -0.20350647, 5.8322754
8.036133, -0.19154358, 5.803543
8.027756, -0.15441895, 5.7891846
8.039734, -0.19154358, 5.803543
8.027756, -0.1951294, 5.787979
8.040924, -0.19871521, 5.764038
8.030151, -0.19033813, 5.7209473
8.018188, -0.15802002, 5.717346
8.054092, -0.20231628, 5.704193
8.037338, -0.17837524, 5.6622925
8.034943, -0.14245605, 5.6814423
8.027756, -0.15203857, 5.6826324
8.031357, -0.17118835, 5.669464
8.013397, -0.17118835, 5.6826324
8.055298, -0.16400146, 5.6981964
