x : y : Z 
1.7812861, 0.58418524, 8.820239
2.3654714, 0.5746084, 9.500193
1.8387469, 0.9768343, 9.069236
2.2218192, 1.0342951, 8.820239
2.0590134, 1.3120226, 9.5385
1.5131354, 0.10534488, 10.524911
1.3120226, -0.45010993, 11.702858
0.45968673, -0.05746084, 9.825804
0.23942018, 0.37349546, 9.040505
-0.51714754, 0.51714754, 7.9391727
-0.7757214, 0.45968673, 7.680599
-0.7757214, -0.02873042, 11.568783
0.9576807, -0.48841715, 12.74673
2.135628, -0.81402856, 9.758766
1.1971009, -0.45968673, 8.178593
0.80445176, -0.6991069, 8.1402855
-0.49799395, -0.641646, 10.170568
-0.82360536, -0.40222588, 11.118672
-0.36391866, -0.009576807, 10.419566
-0.60333884, 0.48841715, 9.097966
-0.78529817, 1.1683705, 8.90643
-0.5746084, 1.5514427, 8.714894
-0.7469909, 1.685518, 8.552089
-1.4652514, 2.030283, 9.136273
-1.1779473, 1.9057846, 8.686164
-0.7469909, 1.8579005, 9.586384
-0.6703765, 1.6280571, 9.825804
-0.34476504, 1.7525556, 10.084377
-0.22984336, 1.8291701, 9.279925
-0.2777274, 1.7525556, 8.743625
0.10534488, 1.6663644, 9.442732
-0.047884032, 1.7142484, 9.375694
-0.5554548, 1.9249382, 9.241618
-1.0151415, 2.0015526, 9.3182335
-1.2258313, 1.7621324, 10.457873
-1.3599066, 1.3024458, 9.241618
-1.0342951, 1.3694834, 10.448297
-0.45968673, 1.541866, 8.552089
-0.17238252, 1.1779473, 7.067683
-0.7086837, 1.0342951, 6.4068837
-1.6472107, 0.8523358, 7.422025

