x : y : Z 
1.448, -2.076, 8.746
1.448, -2.076, 8.746
1.448, -2.076, 8.746
1.39, -2.096, 8.832
1.39, -2.096, 8.832
1.333, -2.086, 8.919
1.649, -2.086, 8.392
1.649, -2.086, 8.392
1.649, -2.086, 8.392
1.84, -2.0, 8.219
1.984, -1.933, 8.267
1.984, -1.933, 8.267
2.061, -1.904, 8.478
2.061, -1.904, 8.478
2.089, -1.923, 8.717
2.051, -1.904, 8.909
2.08, -1.99, 9.062
1.994, -2.028, 9.014
1.994, -2.028, 9.014
2.061, -2.057, 8.938
2.109, -2.076, 8.88
2.042, -2.096, 9.148
2.042, -2.096, 9.148
2.003, -2.057, 8.928
2.003, -2.057, 8.928
2.032, -2.076, 8.746
2.118, -2.201, 8.507
2.118, -2.201, 8.507
2.109, -2.268, 8.277
1.86, -2.392, 7.827
1.86, -2.392, 7.827
1.86, -2.392, 7.827
1.802, -2.459, 7.664
1.812, -2.335, 7.75
1.812, -2.335, 7.75
1.534, -2.172, 8.114
1.534, -2.172, 8.114
1.457, -2.105, 8.373
1.17, -1.981, 8.411
1.17, -1.981, 8.411
1.046, -1.866, 8.468
1.065, -1.789, 8.555
1.065, -1.789, 8.555
1.055, -1.741, 8.43
1.055, -1.741, 8.43
1.007, -1.712, 8.583
0.586, -1.875, 8.775
0.586, -1.875, 8.775
0.586, -1.875, 8.775
0.433, -2.105, 8.976
0.289, -2.316, 8.823
0.289, -2.316, 8.823
0.136, -2.392, 8.593
0.097, -2.622, 8.507
0.097, -2.622, 8.507
0.002, -2.775, 8.746
-0.104, -2.804, 8.899
-0.008, -2.814, 9.244
-0.008, -2.814, 9.244
0.212, -2.785, 9.254
0.212, -2.785, 9.254
0.471, -2.565, 8.717
0.471, -2.565, 8.717
0.615, -2.277, 8.143
0.615, -2.277, 8.143
0.854, -2.096, 7.836
1.007, -2.019, 7.712
1.046, -1.923, 7.721
0.605, -2.038, 8.296
0.605, -2.038, 8.296
0.327, -2.019, 8.631
0.327, -2.019, 8.631
0.327, -2.019, 8.631
0.758, -1.511, 8.401
0.758, -1.511, 8.401
0.835, -1.281, 8.516
0.854, -1.291, 8.775
0.854, -1.291, 8.775
0.672, -1.435, 9.139
0.672, -1.435, 9.139
0.567, -1.598, 9.474
0.461, -1.636, 9.589
0.48, -1.847, 9.656
0.48, -1.847, 9.656
0.634, -1.952, 9.78
0.729, -2.019, 9.972
0.969, -1.952, 9.666
0.969, -1.952, 9.666
0.969, -1.952, 9.666
1.17, -1.866, 9.321
1.534, -1.684, 9.12
1.534, -1.684, 9.12
1.611, -1.281, 9.158
1.611, -1.281, 9.158
1.515, -1.186, 9.081
1.515, -1.186, 9.081
1.582, -1.109, 9.014
1.582, -1.109, 9.014
1.812, -1.032, 8.976
1.812, -1.032, 8.976
2.08, -0.783, 9.302
2.156, -0.573, 9.78
2.156, -0.573, 9.78
2.176, -0.18, 10.01
2.137, 0.031, 9.924
2.137, 0.031, 9.924
1.936, 0.146, 9.694
1.189, -0.123, 9.771
0.231, -0.534, 9.809
0.231, -0.534, 9.809
-0.601, -0.372, 9.982
-0.601, -0.372, 9.982
-1.262, -0.601, 10.01
-1.262, -0.601, 10.01
-1.606, -0.783, 9.982
-1.807, -0.889, 9.895
-2.114, -0.889, 10.029
-2.114, -0.889, 10.029
-2.114, -0.726, 10.097
-1.846, -0.812, 10.173
-1.013, -0.429, 10.384
-1.013, -0.429, 10.384
-0.697, -0.42, 10.326
-0.342, -0.4, 9.982
-0.342, -0.4, 9.982
-0.113, -0.544, 10.001
-0.505, -0.563, 9.972
-0.505, -0.563, 9.972
-0.572, -0.64, 9.713
-0.495, -0.745, 9.57
-0.495, -0.745, 9.57
-0.018, -1.214, 9.053
0.231, -1.406, 8.804
0.892, -1.138, 8.689
0.892, -1.138, 8.689
1.189, -1.052, 8.765
1.189, -1.052, 8.765
1.141, -0.994, 8.631
0.998, -0.975, 8.67
0.998, -0.975, 8.67
1.007, -0.946, 8.679
1.007, -0.946, 8.679
1.046, -0.86, 8.804
1.046, -0.86, 8.804
1.074, -0.803, 8.832
0.978, -0.736, 9.081
0.624, -0.764, 9.484
0.624, -0.764, 9.484
0.672, -0.659, 9.618
0.672, -0.659, 9.618
0.758, -0.601, 9.464
0.758, -0.601, 9.464
0.758, -0.41, 9.512
0.701, -0.42, 9.445
0.643, -0.582, 9.618
0.528, -0.745, 9.867
0.528, -0.745, 9.867
0.299, -0.87, 9.723
0.299, -0.87, 9.723
0.174, -0.908, 9.685
0.193, -1.119, 9.589
0.222, -1.109, 9.426
0.423, -1.071, 9.34
0.423, -1.071, 9.34
0.375, -1.08, 9.445
0.404, -1.09, 9.512
0.404, -1.09, 9.512
0.413, -1.061, 9.579
0.413, -1.061, 9.579
0.394, -1.023, 9.493
0.394, -1.023, 9.493
0.48, -0.994, 9.493
0.48, -0.994, 9.493
0.442, -1.061, 9.397
0.433, -1.147, 9.282
0.442, -1.071, 9.282
0.442, -1.071, 9.282
0.366, -1.071, 9.273
0.385, -1.004, 9.321
0.366, -0.898, 9.225
0.366, -0.898, 9.225
0.423, -0.87, 9.168
0.509, -0.812, 9.378
0.576, -0.85, 9.407
0.576, -0.85, 9.407
0.595, -0.831, 9.455
0.624, -0.831, 9.417
0.624, -0.831, 9.417
0.576, -0.831, 9.388
0.691, -0.764, 9.417
0.691, -0.764, 9.417
0.624, -0.803, 9.436
0.624, -0.803, 9.436
0.442, -0.803, 9.474
0.279, -0.774, 9.828
0.279, -0.774, 9.828
0.27, -0.87, 10.01
0.279, -0.87, 9.982
0.279, -0.87, 9.982
0.289, -0.793, 9.388
0.413, -0.793, 9.551
0.413, -0.793, 9.551
0.413, -0.793, 9.551
0.452, -0.812, 9.551
0.337, -0.898, 9.56
0.337, -0.898, 9.56
0.279, -0.898, 9.503
0.231, -0.86, 9.522
0.212, -0.803, 9.551
0.212, -0.803, 9.551
0.404, -0.803, 9.426
0.404, -0.803, 9.426
0.461, -0.755, 9.57
0.461, -0.755, 9.57
0.366, -0.774, 9.589
0.385, -0.707, 9.56
0.404, -0.64, 9.541
0.404, -0.64, 9.541
0.327, -0.573, 9.646
0.318, -0.534, 9.589
0.318, -0.534, 9.589
0.279, -0.554, 9.522
0.126, -0.554, 9.464
0.126, -0.554, 9.464
0.126, -0.554, 9.464
0.117, -0.515, 9.56
0.117, -0.515, 9.56
0.088, -0.515, 9.512
0.126, -0.487, 9.397
0.126, -0.487, 9.397
0.126, -0.506, 9.531
0.107, -0.439, 9.522
0.107, -0.439, 9.522
0.222, -0.42, 9.618
0.184, -0.458, 9.522
0.184, -0.458, 9.522
0.203, -0.42, 9.608
0.203, -0.42, 9.608
0.059, -0.458, 9.541
0.059, -0.458, 9.541
0.05, -0.42, 9.56
-0.018, -0.352, 9.618
-0.018, -0.352, 9.618
0.078, -0.352, 9.551
0.155, -0.352, 9.608
0.155, -0.352, 9.608
0.299, -0.439, 9.598
0.318, -0.477, 9.579
0.279, -0.439, 9.484
0.26, -0.496, 9.493
0.26, -0.496, 9.493
0.203, -0.592, 9.512
0.203, -0.592, 9.512
0.193, -0.611, 9.33
0.241, -0.63, 9.34
0.241, -0.63, 9.34
0.231, -0.764, 9.397
0.155, -0.563, 9.57
0.155, -0.563, 9.57
0.03, -0.534, 9.608
0.03, -0.534, 9.608
-0.123, -0.381, 9.752
-0.123, -0.381, 9.752
-0.19, -0.19, 9.857
-0.19, -0.209, 9.915
-0.19, -0.209, 9.915
-0.218, -0.142, 9.924
-0.218, -0.142, 9.924
-0.152, -0.18, 9.857
-0.152, -0.18, 9.857
-0.085, -0.266, 9.713
0.011, -0.372, 9.78
0.011, -0.372, 9.78
-0.018, -0.343, 9.761
0.059, -0.305, 9.761
0.059, -0.305, 9.761
0.078, -0.314, 9.809
0.088, -0.305, 9.809
0.088, -0.305, 9.809
0.117, -0.295, 9.838
0.174, -0.209, 9.723
0.212, -0.142, 9.723
0.212, -0.142, 9.723
0.212, -0.142, 9.723
0.279, -0.161, 9.761
0.279, -0.18, 9.723
0.279, -0.18, 9.723
0.212, -0.151, 9.8
0.212, -0.151, 9.8
0.212, -0.056, 9.637
0.184, 0.002, 9.694
0.184, 0.002, 9.694
0.193, 0.031, 9.704
0.413, 0.136, 9.512
0.413, 0.136, 9.512
0.48, 0.165, 9.541
0.48, 0.165, 9.541
0.567, 0.241, 9.531
0.634, 0.384, 9.33
0.634, 0.384, 9.33
0.701, 0.451, 9.349
0.701, 0.451, 9.349
0.797, 0.518, 9.187
0.844, 0.595, 9.349
0.844, 0.595, 9.349
0.844, 0.595, 9.407
0.825, 0.585, 9.8
0.825, 0.585, 9.8
0.854, 0.47, 9.934
0.854, 0.47, 9.934
0.701, 0.299, 10.135
0.337, 0.241, 10.068
0.337, 0.241, 10.068
0.203, 0.193, 10.393
0.05, 0.346, 10.336
0.05, 0.346, 10.336
0.002, 0.528, 10.087
0.184, 0.451, 9.982
0.413, 0.403, 9.752
0.576, 0.384, 9.388
0.576, 0.384, 9.388
0.806, 0.346, 8.957
0.806, 0.346, 8.957
1.429, 0.355, 8.497
1.907, 0.403, 8.229
2.118, 0.441, 8.325
2.118, 0.441, 8.325
2.568, 0.374, 9.215
2.396, 0.441, 8.842
2.396, 0.441, 8.842
2.626, -0.056, 10.441
2.626, -0.056, 10.441
2.597, -0.123, 10.824
2.53, -0.352, 10.805
2.415, -0.343, 10.786
2.396, -0.247, 10.719
2.396, -0.247, 10.719
2.271, -0.257, 10.604
2.099, -0.333, 10.575
1.678, -0.525, 10.413
1.678, -0.525, 10.413
0.921, -0.774, 10.097
0.921, -0.774, 10.097
0.222, -0.841, 9.876
0.222, -0.841, 9.876
0.327, -0.563, 9.761
0.327, -0.563, 9.761
0.615, -0.305, 9.484
0.615, -0.305, 9.484
0.672, -0.18, 9.225
0.672, -0.18, 9.225
0.653, -0.094, 9.244
0.758, 0.069, 9.043
0.739, 0.069, 9.005
0.739, 0.069, 9.005
0.787, 0.05, 8.746
0.835, 0.04, 8.564
0.835, 0.04, 8.564
0.797, 0.002, 8.468
0.797, 0.002, 8.468
0.835, 0.021, 8.373
0.864, 0.021, 8.162
0.931, 0.002, 8.2
0.931, 0.002, 8.2
0.95, -0.008, 8.21
0.95, -0.008, 8.21
0.959, 0.098, 8.363
0.959, 0.098, 8.363
0.931, 0.136, 8.459
0.959, 0.117, 8.717
0.959, 0.117, 8.717
1.17, 0.203, 8.947
1.18, 0.165, 9.12
1.419, 0.241, 9.081
1.419, 0.241, 9.081
1.754, 0.251, 9.139
1.965, 0.232, 9.292
1.965, 0.232, 9.292
2.042, 0.232, 9.292
2.07, 0.241, 9.359
2.099, 0.27, 9.397
2.099, 0.27, 9.397
2.166, 0.299, 9.244
2.166, 0.299, 9.244
2.319, 0.27, 9.196
2.358, 0.318, 9.024
2.358, 0.318, 9.024
2.482, 0.299, 9.043
2.415, 0.26, 9.062
2.415, 0.26, 9.062
2.252, 0.374, 8.88
2.214, 0.355, 8.871
2.214, 0.355, 8.871
2.195, 0.289, 8.823
2.214, 0.289, 8.823
2.262, 0.308, 8.66
2.262, 0.308, 8.66
2.147, 0.365, 8.564
2.109, 0.346, 8.468
2.022, 0.26, 8.401
2.022, 0.26, 8.401
1.907, 0.107, 8.497
1.726, -0.171, 8.325
1.726, -0.171, 8.325
1.821, -0.065, 8.363
1.793, -0.056, 8.152
1.84, -0.113, 8.095
1.84, -0.113, 8.095
1.735, -0.103, 8.009
1.735, -0.103, 8.009
1.544, -0.094, 8.277
1.4, 0.05, 8.478
1.457, 0.126, 8.488
1.342, 0.241, 8.382
1.285, 0.384, 8.21
1.285, 0.384, 8.21
1.247, 0.394, 8.315
1.256, 0.432, 8.353
1.256, 0.432, 8.353
1.256, 0.537, 8.277
1.352, 0.528, 8.373
1.352, 0.528, 8.373
1.553, 0.614, 8.267
1.553, 0.614, 8.267
1.793, 0.633, 8.344
1.917, 0.633, 8.171
2.003, 0.566, 8.286
2.08, 0.528, 8.545
2.08, 0.528, 8.545
2.166, 0.47, 8.899
2.166, 0.47, 8.899
2.166, 0.47, 8.899
2.338, 0.422, 8.89
2.53, 0.336, 9.187
2.53, 0.336, 9.187
2.53, 0.28, 9.436
2.511, -0.046, 10.518
2.511, -0.046, 10.518
2.674, -0.18, 10.882
2.674, -0.18, 10.882
2.722, -0.333, 11.246
2.587, -0.41, 11.581
2.587, -0.41, 11.581
2.3, -0.41, 12.146
2.3, -0.41, 12.146
2.147, -0.362, 12.203
2.118, -0.362, 12.146
2.118, -0.362, 12.146
1.975, -0.266, 11.935
1.975, -0.266, 11.935
1.419, -0.238, 11.533
1.093, -0.391, 10.757
0.768, -0.669, 10.106
0.461, -0.908, 9.282
0.461, -0.908, 9.282
0.519, -1.013, 8.88
0.519, -1.013, 8.88
0.624, -0.86, 8.679
0.864, -0.783, 8.507
1.122, -0.716, 8.315
1.122, -0.716, 8.315
1.323, -0.783, 8.21
1.323, -0.783, 8.21
1.285, -0.898, 8.114
0.95, -1.099, 7.99
0.95, -1.099, 7.99
0.768, -1.195, 8.104
0.605, -1.224, 8.286
0.557, -1.262, 8.353
0.557, -1.262, 8.353
0.49, -1.253, 8.286
0.548, -1.243, 8.239
0.595, -1.243, 8.239
0.595, -1.243, 8.239
0.71, -1.119, 8.507
0.71, -1.119, 8.507
0.71, -1.08, 8.928
0.825, -1.052, 9.129
0.825, -1.052, 9.129
0.873, -1.061, 9.349
0.739, -1.157, 9.417
0.739, -1.157, 9.417
0.691, -1.138, 9.493
0.471, -1.368, 9.522
0.155, -1.511, 9.455
0.155, -1.511, 9.455
-0.065, -1.425, 9.742
-0.4, -1.052, 10.097
-0.4, -1.052, 10.097
-0.725, -0.946, 10.259
-0.725, -0.946, 10.259
-0.907, -0.918, 10.451
-0.936, -0.86, 10.451
-0.821, -0.793, 10.508
-0.821, -0.793, 10.508
-0.629, -0.611, 10.547
-0.629, -0.611, 10.547
-0.361, -0.621, 10.336
-0.027, -0.841, 9.905
0.26, -1.023, 9.445
0.26, -1.023, 9.445
0.471, -1.042, 9.177
0.471, -1.042, 9.177
0.739, -0.994, 8.938
0.739, -0.994, 8.938
0.873, -1.186, 8.535
1.199, -1.08, 8.449
1.199, -1.08, 8.449
1.658, -0.994, 8.507
1.773, -0.918, 8.593
1.773, -0.918, 8.593
1.84, -0.87, 8.966
1.84, -0.87, 8.966
1.917, -0.812, 9.005
1.917, -0.812, 9.005
1.879, -0.774, 9.148
1.879, -0.774, 9.148
1.572, -0.879, 9.12
1.352, -0.956, 9.1
1.352, -0.956, 9.1
1.046, -1.214, 8.804
0.921, -1.205, 8.804
0.921, -1.205, 8.804
0.586, -1.435, 8.756
0.586, -1.435, 8.756
0.538, -1.281, 8.823
0.538, -1.281, 8.823
0.318, -1.444, 8.823
0.26, -1.358, 8.957
0.26, -1.358, 8.957
0.318, -1.339, 9.081
0.375, -1.32, 8.976
0.375, -1.32, 8.976
0.49, -1.358, 9.081
0.567, -1.291, 9.053
0.567, -1.291, 9.053
0.662, -1.281, 8.823
0.892, -1.281, 8.631
0.892, -1.281, 8.631
1.256, -1.052, 8.832
1.256, -1.052, 8.832
1.256, -1.052, 8.832
1.429, -0.985, 9.12
1.429, -0.985, 9.12
1.419, -1.013, 9.225
1.438, -0.889, 9.282
1.208, -1.052, 9.014
1.208, -1.052, 9.014
1.802, -0.707, 9.522
1.802, -0.707, 9.522
1.477, -0.669, 9.388
1.438, -0.678, 9.512
1.218, -0.659, 9.282
1.218, -0.659, 9.282
1.16, -0.592, 9.455
1.16, -0.592, 9.455
1.084, -0.649, 9.503
0.911, -0.515, 9.522
0.911, -0.515, 9.522
0.72, -0.63, 9.666
0.72, -0.63, 9.666
0.595, -0.707, 9.484
0.595, -0.707, 9.484
0.5, -0.745, 9.589
0.5, -0.745, 9.589
0.413, -0.726, 9.761
0.26, -0.745, 9.723
0.26, -0.745, 9.723
0.164, -0.707, 9.733
0.011, -0.649, 9.752
0.011, -0.649, 9.752
-0.018, -0.659, 9.742
-0.046, -0.669, 9.733
-0.046, -0.669, 9.733
0.078, -0.669, 9.943
0.528, -0.592, 10.183
0.528, -0.592, 10.183
0.94, -0.381, 10.374
1.371, -0.075, 10.259
1.371, -0.075, 10.259
1.505, 0.002, 10.192
