x : y : Z 
8.807068, -0.19033813, 4.1563416
8.798691, -0.21548462, 4.1216125
8.821442, -0.2238617, 4.0976715
8.802277, -0.23582458, 4.11084
8.781937, -0.21786499, 4.1132355
8.795105, -0.20111084, 4.124008
8.799881, -0.2059021, 4.165909
8.796295, -0.21907043, 4.187454
8.786713, -0.23582458, 4.138382
8.790314, -0.22984314, 4.163513
8.805878, -0.2346344, 4.18985
8.781937, -0.21786499, 4.201828
8.792709, -0.22625732, 4.1754913
8.811859, -0.20231628, 4.177887
8.808273, -0.19871521, 4.174286
8.802277, -0.2059021, 4.181473
8.781937, -0.22026062, 4.131195
8.7699585, -0.22744751, 4.134781
8.783127, -0.22265625, 4.1718903
8.785522, -0.24420166, 4.174286
8.796295, -0.2059021, 4.134781
8.780731, -0.2059021, 4.177887
8.817841, -0.20948792, 4.237732
8.778336, -0.21308899, 4.2712555
8.751999, -0.2238617, 4.273651
8.7699585, -0.2166748, 4.325119
8.765167, -0.20111084, 4.3227386
8.767563, -0.19273376, 4.344284
8.763977, -0.21188354, 4.339493
8.762772, -0.22625732, 4.3586426
8.754395, -0.25138855, 4.3335114
8.767563, -0.20948792, 4.3119507
8.767563, -0.22265625, 4.3035736
8.75679, -0.18675232, 4.280838
8.744827, -0.20231628, 4.297592
8.71489, -0.17358398, 4.2832336
8.724472, -0.19992065, 4.2521057
8.778336, -0.22744751, 4.242523
8.762772, -0.21069336, 4.2245636
8.763977, -0.19154358, 4.2389374
8.761581, -0.18914795, 4.213791
8.765167, -0.17358398, 4.2197876
8.767563, -0.21308899, 4.2389374
8.751999, -0.20111084, 4.2592773
8.740036, -0.1951294, 4.260483
8.772354, -0.21548462, 4.26886
8.750809, -0.19273376, 4.308365
8.738831, -0.17237854, 4.2904053
8.757996, -0.17837524, 4.296402
8.77356, -0.19273376, 4.325119
8.743622, -0.20350647, 4.3275146
8.725662, -0.19273376, 4.364624
8.751999, -0.20948792, 4.3538513
8.796295, -0.19752502, 4.3777924
8.792709, -0.22146606, 4.394562
8.805878, -0.19752502, 4.344284
8.7699585, -0.19392395, 4.356247
8.746017, -0.20829773, 4.3454742
8.717285, -0.18196106, 4.2784424
8.728058, -0.19154358, 4.292801
8.718491, -0.18075562, 4.3263245
8.729263, -0.19631958, 4.258087
8.760391, -0.21786499, 4.2868195
8.751999, -0.24061584, 4.3179474
8.77475, -0.22026062, 4.320343
8.760391, -0.20469666, 4.2916107
8.748413, -0.19871521, 4.2940063
8.741226, -0.18675232, 4.332306
8.754395, -0.19392395, 4.3454742
8.736435, -0.19992065, 4.3586426
8.722076, -0.19752502, 4.3502655
8.748413, -0.19992065, 4.356247
8.768768, -0.19871521, 4.380188
8.778336, -0.19392395, 4.352661
8.73764, -0.19871521, 4.3622284
8.717285, -0.1951294, 4.3586426
8.736435, -0.19154358, 4.361038
8.732849, -0.18435669, 4.3418884
8.732849, -0.19392395, 4.3179474
8.744827, -0.20829773, 4.305969
8.747223, -0.20709229, 4.299988
8.728058, -0.2346344, 4.3179474
8.713699, -0.19273376, 4.301178
8.743622, -0.21907043, 4.304779
8.783127, -0.19992065, 4.273651
8.75679, -0.20829773, 4.260483
